id,codice,titolo_it,titolo_en,livello,codice_padre,livello_padre,ordine,created_at,updated_at
2689,77.52.0,Attività di servizi di intermediazione per il noleggio e il leasing operativo di altri beni materiali e beni immateriali non finanziari,Intermediation service activities for rental and leasing of other tangible goods and non-financial intangible assets,5,77.52,4,2689,2026-01-30 14:17:52,2026-01-30 14:17:52
2690,77.52.00,Attività di servizi di intermediazione per il noleggio e il leasing operativo di altri beni materiali e beni immateriali non finanziari,Intermediation service activities for rental and leasing of other tangible goods and non-financial intangible assets,6,77.52.0,5,2690,2026-01-30 14:17:52,2026-01-30 14:17:52
2691,78,"Attività di ricerca, selezione, fornitura di risorse umane",Employment activities,2,O,1,2691,2026-01-30 14:17:52,2026-01-30 14:17:52
2692,78.1,Attività di agenzie di collocamento,Activities of employment placement agencies,3,78,2,2692,2026-01-30 14:17:52,2026-01-30 14:17:52
2693,78.10,Attività di agenzie di collocamento,Activities of employment placement agencies,4,78.1,3,2693,2026-01-30 14:17:52,2026-01-30 14:17:52
2694,78.10.0,Attività di agenzie di collocamento,Activities of employment placement agencies,5,78.10,4,2694,2026-01-30 14:17:52,2026-01-30 14:17:52
2695,78.10.00,Attività di agenzie di collocamento,Activities of employment placement agencies,6,78.10.0,5,2695,2026-01-30 14:17:52,2026-01-30 14:17:52
2696,78.2,Attività di agenzie di lavoro interinale e altre attività di fornitura di risorse umane,Temporary employment agency activities and other human resource provisions,3,78,2,2696,2026-01-30 14:17:52,2026-01-30 14:17:52
2697,78.20,Attività di agenzie di lavoro interinale e altre attività di fornitura di risorse umane,Temporary employment agency activities and other human resource provisions,4,78.2,3,2697,2026-01-30 14:17:52,2026-01-30 14:17:52
2698,78.20.0,Attività di agenzie di lavoro interinale e altre attività di fornitura di risorse umane,Temporary employment agency activities and other human resource provisions,5,78.20,4,2698,2026-01-30 14:17:52,2026-01-30 14:17:52
2699,78.20.00,Attività di agenzie di lavoro interinale e altre attività di fornitura di risorse umane,Temporary employment agency activities and other human resource provisions,6,78.20.0,5,2699,2026-01-30 14:17:52,2026-01-30 14:17:52
2700,79,"Attività di agenzie di viaggio, tour operator e altri servizi di prenotazione e attività connesse","Travel agency, tour operator and other reservation service and related activities",2,O,1,2700,2026-01-30 14:17:52,2026-01-30 14:17:52
2701,79.1,Attività di agenzie di viaggio e tour operator,Travel agency and tour operator activities,3,79,2,2701,2026-01-30 14:17:52,2026-01-30 14:17:52
2702,79.11,Attività di agenzie di viaggio,Travel agency activities,4,79.1,3,2702,2026-01-30 14:17:52,2026-01-30 14:17:52
2703,79.11.0,Attività di agenzie di viaggio,Travel agency activities,5,79.11,4,2703,2026-01-30 14:17:52,2026-01-30 14:17:52
2704,79.11.00,Attività di agenzie di viaggio,Travel agency activities,6,79.11.0,5,2704,2026-01-30 14:17:52,2026-01-30 14:17:52
2705,79.12,Attività di tour operator,Tour operator activities,4,79.1,3,2705,2026-01-30 14:17:52,2026-01-30 14:17:52
2706,79.12.0,Attività di tour operator,Tour operator activities,5,79.12,4,2706,2026-01-30 14:17:52,2026-01-30 14:17:52
2707,79.12.00,Attività di tour operator,Tour operator activities,6,79.12.0,5,2707,2026-01-30 14:17:52,2026-01-30 14:17:52
2708,79.9,Altri servizi di prenotazione e attività connesse,Other reservation service and related activities,3,79,2,2708,2026-01-30 14:17:52,2026-01-30 14:17:52
2709,79.90,Altri servizi di prenotazione e attività connesse,Other reservation service and related activities,4,79.9,3,2709,2026-01-30 14:17:52,2026-01-30 14:17:52
2710,79.90.0,Altri servizi di prenotazione e attività connesse,Other reservation service and related activities,5,79.90,4,2710,2026-01-30 14:17:52,2026-01-30 14:17:52
2711,79.90.01,Servizi di guida turistica,Activities of tourist guides,6,79.90.0,5,2711,2026-01-30 14:17:52,2026-01-30 14:17:52
2712,79.90.02,Servizi di accompagnamento in ambiente naturale,Activities of nature guides,6,79.90.0,5,2712,2026-01-30 14:17:52,2026-01-30 14:17:52
2713,79.90.03,Altri servizi di accompagnamento turistico,Activities of tour guides,6,79.90.0,5,2713,2026-01-30 14:17:52,2026-01-30 14:17:52
2714,79.90.04,Altre attività di assistenza turistica,Other visitor assistance services,6,79.90.0,5,2714,2026-01-30 14:17:52,2026-01-30 14:17:52
2715,80,Attività di investigazione e vigilanza,Investigation and security activities,2,O,1,2715,2026-01-30 14:17:52,2026-01-30 14:17:52
2716,80.0,Attività di investigazione e vigilanza,Investigation and security activities,3,80,2,2716,2026-01-30 14:17:52,2026-01-30 14:17:52
2717,80.01,Attività di investigazione e vigilanza privata,Investigation and private security activities,4,80.0,3,2717,2026-01-30 14:17:52,2026-01-30 14:17:52
2718,80.01.1,Attività di investigazione,Investigation activities,5,80.01,4,2718,2026-01-30 14:17:52,2026-01-30 14:17:52
2719,80.01.11,Attività di investigazione in ambito privato,Investigation activities in the private field,6,80.01.1,5,2719,2026-01-30 14:17:52,2026-01-30 14:17:52
2720,80.01.12,Attività di investigazione in ambito aziendale e commerciale,Investigation activities in the commercial field,6,80.01.1,5,2720,2026-01-30 14:17:52,2026-01-30 14:17:52
2721,80.01.13,Attività di investigazione in ambito assicurativo,Investigation activities in the insurance field,6,80.01.1,5,2721,2026-01-30 14:17:52,2026-01-30 14:17:52
2722,80.01.14,Attività di investigazione in ambito legale,Investigation activities in the legal field,6,80.01.1,5,2722,2026-01-30 14:17:52,2026-01-30 14:17:52
2723,80.01.2,Attività di vigilanza privata,Private security activities,5,80.01,4,2723,2026-01-30 14:17:52,2026-01-30 14:17:52
2724,80.01.21,Attività di vigilanza privata non armata,Private unarmed security activities,6,80.01.2,5,2724,2026-01-30 14:17:52,2026-01-30 14:17:52
2725,80.01.29,Altre attività di vigilanza privata,Other private security activities,6,80.01.2,5,2725,2026-01-30 14:17:52,2026-01-30 14:17:52
2726,80.09,Attività di vigilanza n.c.a.,Security activities n.e.c.,4,80.0,3,2726,2026-01-30 14:17:52,2026-01-30 14:17:52
2727,80.09.0,Attività di vigilanza n.c.a.,Security activities n.e.c.,5,80.09,4,2727,2026-01-30 14:17:52,2026-01-30 14:17:52
2728,80.09.00,Attività di vigilanza n.c.a.,Security activities n.e.c.,6,80.09.0,5,2728,2026-01-30 14:17:52,2026-01-30 14:17:52
2729,81,Attività di servizi per edifici e per la cura del paesaggio,Services to buildings and landscape activities,2,O,1,2729,2026-01-30 14:17:52,2026-01-30 14:17:52
2730,81.1,Attività di servizi integrati agli edifici,Combined facilities support activities,3,81,2,2730,2026-01-30 14:17:52,2026-01-30 14:17:52
2731,81.10,Attività di servizi integrati agli edifici,Combined facilities support activities,4,81.1,3,2731,2026-01-30 14:17:52,2026-01-30 14:17:52
2732,81.10.0,Attività di servizi integrati agli edifici,Combined facilities support activities,5,81.10,4,2732,2026-01-30 14:17:52,2026-01-30 14:17:52
2733,81.10.00,Attività di servizi integrati agli edifici,Combined facilities support activities,6,81.10.0,5,2733,2026-01-30 14:17:52,2026-01-30 14:17:52
2734,81.2,Attività di pulizia,Cleaning activities,3,81,2,2734,2026-01-30 14:17:52,2026-01-30 14:17:52
2735,81.21,Attività di pulizia generale di edifici,General cleaning of buildings,4,81.2,3,2735,2026-01-30 14:17:52,2026-01-30 14:17:52
2736,81.21.0,Attività di pulizia generale di edifici,General cleaning of buildings,5,81.21,4,2736,2026-01-30 14:17:52,2026-01-30 14:17:52
2737,81.21.00,Attività di pulizia generale di edifici,General cleaning of buildings,6,81.21.0,5,2737,2026-01-30 14:17:52,2026-01-30 14:17:52
2738,81.22,Altre attività di pulizia di edifici e pulizia industriale,Other building and industrial cleaning activities,4,81.2,3,2738,2026-01-30 14:17:52,2026-01-30 14:17:52
2739,81.22.0,Altre attività di pulizia di edifici e pulizia industriale,Other building and industrial cleaning activities,5,81.22,4,2739,2026-01-30 14:17:52,2026-01-30 14:17:52
2740,81.22.01,Attività di sterilizzazione di attrezzature mediche,Sterilisation activities of medical equipment,6,81.22.0,5,2740,2026-01-30 14:17:52,2026-01-30 14:17:52
2741,81.22.09,Altre attività di pulizia di edifici e pulizia industriale n.c.a.,Other building and industrial cleaning activities n.e.c.,6,81.22.0,5,2741,2026-01-30 14:17:52,2026-01-30 14:17:52
2742,81.23,Altre attività di pulizia,Other cleaning activities,4,81.2,3,2742,2026-01-30 14:17:52,2026-01-30 14:17:52
2743,81.23.1,"Attività di sanificazione, disinfezione e disinfestazione","Sanitising, disinfecting and exterminating activities",5,81.23,4,2743,2026-01-30 14:17:52,2026-01-30 14:17:52
2744,81.23.10,"Attività di sanificazione, disinfezione e disinfestazione","Sanitising, disinfecting and exterminating activities",6,81.23.1,5,2744,2026-01-30 14:17:52,2026-01-30 14:17:52
2745,81.23.9,Altre attività di pulizia n.c.a.,Other cleaning activities n.e.c.,5,81.23,4,2745,2026-01-30 14:17:52,2026-01-30 14:17:52
2746,81.23.91,Pulitura delle strade e rimozione di neve e ghiaccio,Street sweeping and snow and ice removal,6,81.23.9,5,2746,2026-01-30 14:17:52,2026-01-30 14:17:52
2747,81.23.99,Altre attività di pulizia varie n.c.a.,Other various cleaning activities n.e.c.,6,81.23.9,5,2747,2026-01-30 14:17:52,2026-01-30 14:17:52
2748,81.3,Attività di servizi per la cura del paesaggio,Landscape service activities,3,81,2,2748,2026-01-30 14:17:52,2026-01-30 14:17:52
2749,81.30,Attività di servizi per la cura del paesaggio,Landscape service activities,4,81.3,3,2749,2026-01-30 14:17:52,2026-01-30 14:17:52
2750,81.30.0,Attività di servizi per la cura del paesaggio,Landscape service activities,5,81.30,4,2750,2026-01-30 14:17:52,2026-01-30 14:17:52
2751,81.30.00,Attività di servizi per la cura del paesaggio,Landscape service activities,6,81.30.0,5,2751,2026-01-30 14:17:52,2026-01-30 14:17:52
2752,82,"Attività amministrative, di supporto per le funzioni di ufficio e altri servizi di supporto alle imprese","Office administrative, office support and other business support activities",2,O,1,2752,2026-01-30 14:17:52,2026-01-30 14:17:52
2753,82.1,Attività amministrative e di supporto per le funzioni di ufficio,Office administrative and support activities,3,82,2,2753,2026-01-30 14:17:52,2026-01-30 14:17:52
2754,82.10,Attività amministrative e di supporto per le funzioni di ufficio,Office administrative and support activities,4,82.1,3,2754,2026-01-30 14:17:52,2026-01-30 14:17:52
2755,82.10.0,Attività amministrative e di supporto per le funzioni di ufficio,Office administrative and support activities,5,82.10,4,2755,2026-01-30 14:17:52,2026-01-30 14:17:52
2756,82.10.00,Attività amministrative e di supporto per le funzioni di ufficio,Office administrative and support activities,6,82.10.0,5,2756,2026-01-30 14:17:52,2026-01-30 14:17:52
2757,82.2,Attività dei call center,Activities of call centres,3,82,2,2757,2026-01-30 14:17:52,2026-01-30 14:17:52
2758,82.20,Attività dei call center,Activities of call centres,4,82.2,3,2758,2026-01-30 14:17:52,2026-01-30 14:17:52
2759,82.20.0,Attività dei call center,Activities of call centres,5,82.20,4,2759,2026-01-30 14:17:52,2026-01-30 14:17:52
2760,82.20.00,Attività dei call center,Activities of call centres,6,82.20.0,5,2760,2026-01-30 14:17:52,2026-01-30 14:17:52
2761,82.3,Organizzazione di convegni e fiere,Organisation of conventions and trade shows,3,82,2,2761,2026-01-30 14:17:52,2026-01-30 14:17:52
2762,82.30,Organizzazione di convegni e fiere,Organisation of conventions and trade shows,4,82.3,3,2762,2026-01-30 14:17:52,2026-01-30 14:17:52
2763,82.30.0,Organizzazione di convegni e fiere,Organisation of conventions and trade shows,5,82.30,4,2763,2026-01-30 14:17:52,2026-01-30 14:17:52
2764,82.30.01,Organizzazione di conferenze e congressi,Organisation of conferences and congresses,6,82.30.0,5,2764,2026-01-30 14:17:52,2026-01-30 14:17:52
2765,82.30.02,Organizzazione di fiere commerciali e di affari,Organisation of business and trade shows,6,82.30.0,5,2765,2026-01-30 14:17:52,2026-01-30 14:17:52
2766,82.30.03,Organizzazione di convegni ed eventi aziendali,Organisation of conventions and company events,6,82.30.0,5,2766,2026-01-30 14:17:52,2026-01-30 14:17:52
2767,82.30.04,Organizzazione di mercati agricoli e fiere dell'artigianato,Organisation of farmers' markets and craft fairs,6,82.30.0,5,2767,2026-01-30 14:17:52,2026-01-30 14:17:52
2768,82.30.09,Organizzazione di altri eventi,Organisation of other events,6,82.30.0,5,2768,2026-01-30 14:17:52,2026-01-30 14:17:52
2769,82.4,Attività di servizi di intermediazione per servizi di supporto alle imprese n.c.a.,Intermediation service activities for business support service activities n.e.c.,3,82,2,2769,2026-01-30 14:17:52,2026-01-30 14:17:52
2770,82.40,Attività di servizi di intermediazione per servizi di supporto alle imprese n.c.a.,Intermediation service activities for business support service activities n.e.c.,4,82.4,3,2770,2026-01-30 14:17:52,2026-01-30 14:17:52
2771,82.40.0,Attività di servizi di intermediazione per servizi di supporto alle imprese n.c.a.,Intermediation service activities for business support service activities n.e.c.,5,82.40,4,2771,2026-01-30 14:17:52,2026-01-30 14:17:52
2772,82.40.01,"Attività di servizi di prenotazione di biglietti per spettacoli teatrali, sportivi e altri spettacoli di intrattenimento e divertimento","Reservation services for theatrical, sport, amusement and entertainment tickets",6,82.40.0,5,2772,2026-01-30 14:17:52,2026-01-30 14:17:52
2773,82.40.09,Altre attività di servizi di intermediazione per servizi di supporto alle imprese n.c.a.,Other intermediation service activities for business support service activities n.e.c.,6,82.40.0,5,2773,2026-01-30 14:17:52,2026-01-30 14:17:52
2774,82.9,Servizi di supporto alle imprese n.c.a.,Business support service activities n.e.c.,3,82,2,2774,2026-01-30 14:17:52,2026-01-30 14:17:52
2775,82.91,"Attività di recupero crediti, di informazioni commerciali e di rating",Activities of collection agencies and credit bureaus,4,82.9,3,2775,2026-01-30 14:17:52,2026-01-30 14:17:52
2776,82.91.1,Attività di recupero crediti,Activities of collection agencies,5,82.91,4,2776,2026-01-30 14:17:52,2026-01-30 14:17:52
2777,82.91.10,Attività di recupero crediti,Activities of collection agencies,6,82.91.1,5,2777,2026-01-30 14:17:52,2026-01-30 14:17:52
2778,82.91.2,Attività di raccolta e fornitura di informazioni commerciali e di rating,Activities of credit bureaus and rating agencies,5,82.91,4,2778,2026-01-30 14:17:52,2026-01-30 14:17:52
2779,82.91.20,Attività di raccolta e fornitura di informazioni commerciali e di rating,Activities of credit bureaus and rating agencies,6,82.91.2,5,2779,2026-01-30 14:17:52,2026-01-30 14:17:52
2780,82.92,Attività di imballaggio,Packaging activities,4,82.9,3,2780,2026-01-30 14:17:52,2026-01-30 14:17:52
2781,82.92.1,Attività di imballaggio di generi alimentari,Packaging activities of beverages and food,5,82.92,4,2781,2026-01-30 14:17:52,2026-01-30 14:17:52
2782,82.92.10,Attività di imballaggio di generi alimentari,Packaging activities of beverages and food,6,82.92.1,5,2782,2026-01-30 14:17:52,2026-01-30 14:17:52
2783,82.92.2,Attività di imballaggio di generi non alimentari,Packaging activities of other goods,5,82.92,4,2783,2026-01-30 14:17:52,2026-01-30 14:17:52
2784,82.92.20,Attività di imballaggio di generi non alimentari,Packaging activities of other goods,6,82.92.2,5,2784,2026-01-30 14:17:52,2026-01-30 14:17:52
